Name,N,NNZ,Nonzeros(nnz/N),Density,Diags,Num_diag_elem,Num_diag_elem_per_NNZ,Small_rows_percentage,Small_rows_elem_percentage,NNZ_min,NNZ_max,NNZ_mean,NNZ_sd,DiffNNZ_min,DiffNNZ_max,DiffNNZ_mean,DiffNNZ_sd,BW_min,BW_max,BW_mean,BW_sd,Scatter_min,Scatter_max,Scatter_mean,Scatter_geom,Scatter_sd,Misses,FLOPS_byte
will57.mtx,57,281,4.92982,0.0864882,44,1766,6.284698,64.912277,49.110321,2,11,4.929824,2.067796,0,8,1.526316,1.938577,0.035088,0.842105,0.237304,11.732553,0.085714,1.0,0.54761,0.453007,0.293459,0.245897,0.191678
extr1b_S.mtx,2836,20800,7.33427,0.00258613,5345,7827342,376.314519,48.272213,26.64423,2,20,7.334274,4.489254,0,17,2.760226,4.270891,0.125176,1.0,0.423741,902.592712,0.00106,0.033333,0.009301,0.007224,0.006668,0.584027,0.207552
extr1b_Zeros_06.mtx,2836,438,0.154443,5.4458e-05,425,683507,1560.518265,100.0,100.0,0,2,0.154443,0.369099,0,2,0.124824,0.33476,0.0,0.001763,5.6e-05,0.402125,3.5e-05,1.0,0.150641,0.000167,0.356947,0.000167,0.023338
extr1b_A_01.mtx,2836,10965,3.86636,0.00136331,4482,6854691,625.142818,76.939354,58.239853,1,9,3.866361,2.01934,0,7,1.279267,1.826674,0.000353,1.0,0.279513,904.311157,0.000707,1.0,0.113385,0.018559,0.240447,0.589307,0.18012
extr1b_A_39.mtx,2836,9052,3.19182,0.00112547,4290,6608795,730.092245,88.25811,67.012817,1,10,3.191819,2.31981,0,9,1.375529,2.257616,0.000353,0.997884,0.100529,633.290588,0.000707,1.0,0.325646,0.1043,0.390919,0.612671,0.170074
extr1b_Zeros_27.mtx,2836,174,0.061354,2.1634e-05,174,275009,1580.511494,100.0,100.0,0,1,0.061354,0.239979,0,1,0.064175,0.245066,0.0,0.000353,2.2e-05,0.239979,3.5e-05,1.0,0.061387,6.6e-05,0.239971,6.6e-05,0.009824
extr1b_Zeros_25.mtx,2836,174,0.061354,2.1634e-05,174,275009,1580.511494,100.0,100.0,0,1,0.061354,0.239979,0,1,0.064175,0.245066,0.0,0.000353,2.2e-05,0.239979,3.5e-05,1.0,0.061387,6.6e-05,0.239971,6.6e-05,0.009824
extr1b_Zeros_24.mtx,2836,175,0.0617066,2.17583e-05,175,273298,1561.702857,100.0,100.0,0,1,0.061707,0.240624,0,1,0.06488,0.246316,0.0,0.000353,2.2e-05,0.240624,3.5e-05,1.0,0.06174,6.6e-05,0.240616,6.6e-05,0.009878
extr1b_A_20.mtx,2836,9053,3.19217,0.00112559,4291,6609790,730.121507,88.25811,67.016457,1,10,3.192172,2.319519,0,9,1.374824,2.257954,0.000353,0.997884,0.100577,633.271606,0.000707,1.0,0.325295,0.104106,0.390762,0.612671,0.17008
extr1b_A_42.mtx,2836,11405,4.02151,0.00141802,4492,6870680,602.427006,76.692528,56.562912,1,10,4.021509,2.272341,0,8,1.391044,2.048705,0.000353,1.0,0.310134,920.289246,0.000707,1.0,0.104166,0.01548,0.238776,0.588833,0.182084
extr1b_Zeros_18.mtx,2836,175,0.0617066,2.17583e-05,175,276004,1577.165714,100.0,100.0,0,1,0.061707,0.240624,0,1,0.06488,0.246316,0.0,0.000353,2.2e-05,0.240624,3.5e-05,1.0,0.06174,6.6e-05,0.240616,6.6e-05,0.009878
extr1b_Zeros_23.mtx,2836,175,0.0617066,2.17583e-05,175,276004,1577.165714,100.0,100.0,0,1,0.061707,0.240624,0,1,0.06488,0.246316,0.0,0.000353,2.2e-05,0.240624,3.5e-05,1.0,0.06174,6.6e-05,0.240616,6.6e-05,0.009878
extr1b_A_03.mtx,2836,10965,3.86636,0.00136331,4482,6854691,625.142818,76.939354,58.239853,1,9,3.866361,2.01934,0,7,1.279267,1.826674,0.000353,1.0,0.279513,904.311157,0.000707,1.0,0.113385,0.018559,0.240447,0.589307,0.18012
extr1b_Zeros_41.mtx,2836,174,0.061354,2.1634e-05,174,275009,1580.511494,100.0,100.0,0,1,0.061354,0.239979,0,1,0.064175,0.245066,0.0,0.000353,2.2e-05,0.239979,3.5e-05,1.0,0.061387,6.6e-05,0.239971,6.6e-05,0.009824
extr1b_A_15.mtx,2836,9052,3.19182,0.00112547,4290,6608795,730.092245,88.25811,67.012817,1,10,3.191819,2.31981,0,9,1.375529,2.257616,0.000353,0.997884,0.100529,633.290588,0.000707,1.0,0.325646,0.1043,0.390919,0.612671,0.170074
extr1b_A_22.mtx,2836,9053,3.19217,0.00112559,4291,6609790,730.121507,88.25811,67.016457,1,10,3.192172,2.319519,0,9,1.374824,2.257954,0.000353,0.997884,0.100577,633.271606,0.000707,1.0,0.325295,0.104106,0.390762,0.612671,0.17008
extr1b_A_13.mtx,2836,9053,3.19217,0.00112559,4291,6609790,730.121507,88.25811,67.016457,1,10,3.192172,2.319519,0,9,1.374824,2.257954,0.000353,0.997884,0.100577,633.271606,0.000707,1.0,0.325295,0.104106,0.390762,0.612671,0.17008
extr1b_A_35.mtx,2836,9053,3.19217,0.00112559,4291,6609790,730.121507,88.25811,67.016457,1,10,3.192172,2.319519,0,9,1.374824,2.257954,0.000353,0.997884,0.100577,633.271606,0.000707,1.0,0.325295,0.104106,0.390762,0.612671,0.17008
extr1b_Zeros_34.mtx,2836,175,0.0617066,2.17583e-05,175,273298,1561.702857,100.0,100.0,0,1,0.061707,0.240624,0,1,0.06488,0.246316,0.0,0.000353,2.2e-05,0.240624,3.5e-05,1.0,0.06174,6.6e-05,0.240616,6.6e-05,0.009878
extr1b_A_07.mtx,2836,11405,4.02151,0.00141802,4492,6870680,602.427006,76.692528,56.562912,1,10,4.021509,2.272341,0,8,1.391044,2.048705,0.000353,1.0,0.310134,920.289246,0.000707,1.0,0.104166,0.01548,0.238776,0.588833,0.182084
extr1b_A_32.mtx,2836,9053,3.19217,0.00112559,4291,6609790,730.121507,88.25811,67.016457,1,10,3.192172,2.319519,0,9,1.374824,2.257954,0.000353,0.997884,0.100577,633.271606,0.000707,1.0,0.325295,0.104106,0.390762,0.612671,0.17008
extr1b_Zeros_32.mtx,2836,174,0.061354,2.1634e-05,174,275009,1580.511494,100.0,100.0,0,1,0.061354,0.239979,0,1,0.064175,0.245066,0.0,0.000353,2.2e-05,0.239979,3.5e-05,1.0,0.061387,6.6e-05,0.239971,6.6e-05,0.009824
extr1b_A_38.mtx,2836,9053,3.19217,0.00112559,4291,6609790,730.121507,88.25811,67.016457,1,10,3.192172,2.319519,0,9,1.374824,2.257954,0.000353,0.997884,0.100577,633.271606,0.000707,1.0,0.325295,0.104106,0.390762,0.612671,0.17008
extr1b_A_25.mtx,2836,9053,3.19217,0.00112559,4291,6609790,730.121507,88.25811,67.016457,1,10,3.192172,2.319519,0,9,1.374824,2.257954,0.000353,0.997884,0.100577,633.271606,0.000707,1.0,0.325295,0.104106,0.390762,0.612671,0.17008
extr1b_A_19.mtx,2836,11404,4.02116,0.0014179,4491,6869331,602.36154,76.692528,56.559101,1,10,4.021157,2.272723,0,8,1.391749,2.048562,0.000353,1.0,0.310086,920.392822,0.000707,1.0,0.104516,0.015508,0.23936,0.588833,0.182079
extr1b_A_10.mtx,2836,9053,3.19217,0.00112559,4291,6609790,730.121507,88.25811,67.016457,1,10,3.192172,2.319519,0,9,1.374824,2.257954,0.000353,0.997884,0.100577,633.271606,0.000707,1.0,0.325295,0.104106,0.390762,0.612671,0.17008
extr1b_A_17.mtx,2836,11404,4.02116,0.0014179,4491,6869331,602.36154,76.692528,56.559101,1,10,4.021157,2.272723,0,8,1.391749,2.048562,0.000353,1.0,0.310086,920.392822,0.000707,1.0,0.104516,0.015508,0.23936,0.588833,0.182079
extr1b_A_29.mtx,2836,11404,4.02116,0.0014179,4491,6869331,602.36154,76.692528,56.559101,1,10,4.021157,2.272723,0,8,1.391749,2.048562,0.000353,1.0,0.310086,920.392822,0.000707,1.0,0.104516,0.015508,0.23936,0.588833,0.182079
extr1b_Zeros_17.mtx,2836,175,0.0617066,2.17583e-05,175,273298,1561.702857,100.0,100.0,0,1,0.061707,0.240624,0,1,0.06488,0.246316,0.0,0.000353,2.2e-05,0.240624,3.5e-05,1.0,0.06174,6.6e-05,0.240616,6.6e-05,0.009878
extr1b_Zeros_30.mtx,2836,174,0.061354,2.1634e-05,174,275009,1580.511494,100.0,100.0,0,1,0.061354,0.239979,0,1,0.064175,0.245066,0.0,0.000353,2.2e-05,0.239979,3.5e-05,1.0,0.061387,6.6e-05,0.239971,6.6e-05,0.009824
extr1b_Zeros_28.mtx,2836,175,0.0617066,2.17583e-05,175,276004,1577.165714,100.0,100.0,0,1,0.061707,0.240624,0,1,0.06488,0.246316,0.0,0.000353,2.2e-05,0.240624,3.5e-05,1.0,0.06174,6.6e-05,0.240616,6.6e-05,0.009878
extr1b_Zeros_05.mtx,2836,439,0.154795,5.45823e-05,426,686069,1562.799544,100.0,100.0,0,2,0.154795,0.369421,0,2,0.124824,0.33476,0.0,0.001763,5.6e-05,0.402428,3.5e-05,1.0,0.150994,0.000167,0.3573,0.000167,0.023386
extr1b_Zeros_43.mtx,2836,174,0.061354,2.1634e-05,174,275009,1580.511494,100.0,100.0,0,1,0.061354,0.239979,0,1,0.064175,0.245066,0.0,0.000353,2.2e-05,0.239979,3.5e-05,1.0,0.061387,6.6e-05,0.239971,6.6e-05,0.009824
extr1b_Zeros_37.mtx,2836,174,0.061354,2.1634e-05,174,271949,1562.925287,100.0,100.0,0,1,0.061354,0.239979,0,1,0.064175,0.245066,0.0,0.000353,2.2e-05,0.239979,3.5e-05,1.0,0.061387,6.6e-05,0.239971,6.6e-05,0.009824
extr1b_Zeros_16.mtx,2836,175,0.0617066,2.17583e-05,175,276004,1577.165714,100.0,100.0,0,1,0.061707,0.240624,0,1,0.06488,0.246316,0.0,0.000353,2.2e-05,0.240624,3.5e-05,1.0,0.06174,6.6e-05,0.240616,6.6e-05,0.009878
extr1b_Zeros_20.mtx,2836,174,0.061354,2.1634e-05,174,275009,1580.511494,100.0,100.0,0,1,0.061354,0.239979,0,1,0.064175,0.245066,0.0,0.000353,2.2e-05,0.239979,3.5e-05,1.0,0.061387,6.6e-05,0.239971,6.6e-05,0.009824
extr1b_A_02.mtx,2836,10965,3.86636,0.00136331,4482,6854691,625.142818,76.939354,58.239853,1,9,3.866361,2.01934,0,7,1.279267,1.826674,0.000353,1.0,0.279513,904.311157,0.000707,1.0,0.113385,0.018559,0.240447,0.589307,0.18012
extr1b_Zeros_13.mtx,2836,174,0.061354,2.1634e-05,174,275009,1580.511494,100.0,100.0,0,1,0.061354,0.239979,0,1,0.064175,0.245066,0.0,0.000353,2.2e-05,0.239979,3.5e-05,1.0,0.061387,6.6e-05,0.239971,6.6e-05,0.009824
extr1b_A_21.mtx,2836,11405,4.02151,0.00141802,4492,6870680,602.427006,76.692528,56.562912,1,10,4.021509,2.272341,0,8,1.391044,2.048705,0.000353,1.0,0.310134,920.289246,0.000707,1.0,0.104166,0.01548,0.238776,0.588833,0.182084
extr1b_Zeros_21.mtx,2836,174,0.061354,2.1634e-05,174,271949,1562.925287,100.0,100.0,0,1,0.061354,0.239979,0,1,0.064175,0.245066,0.0,0.000353,2.2e-05,0.239979,3.5e-05,1.0,0.061387,6.6e-05,0.239971,6.6e-05,0.009824
extr1b_Zeros_26.mtx,2836,174,0.061354,2.1634e-05,174,271949,1562.925287,100.0,100.0,0,1,0.061354,0.239979,0,1,0.064175,0.245066,0.0,0.000353,2.2e-05,0.239979,3.5e-05,1.0,0.061387,6.6e-05,0.239971,6.6e-05,0.009824
extr1b_A_16.mtx,2836,9052,3.19182,0.00112547,4290,6608795,730.092245,88.25811,67.012817,1,10,3.191819,2.31981,0,9,1.375529,2.257616,0.000353,0.997884,0.100529,633.290588,0.000707,1.0,0.325646,0.1043,0.390919,0.612671,0.170074
extr1b_A_12.mtx,2836,9053,3.19217,0.00112559,4291,6609790,730.121507,88.25811,67.016457,1,10,3.192172,2.319519,0,9,1.374824,2.257954,0.000353,0.997884,0.100577,633.271606,0.000707,1.0,0.325295,0.104106,0.390762,0.612671,0.17008
extr1b_A_08.mtx,2836,9053,3.19217,0.00112559,4291,6609790,730.121507,88.25811,67.016457,1,10,3.192172,2.319519,0,9,1.374824,2.257954,0.000353,0.997884,0.100577,633.271606,0.000707,1.0,0.325295,0.104106,0.390762,0.612671,0.17008
extr1b_Zeros_19.mtx,2836,175,0.0617066,2.17583e-05,175,273298,1561.702857,100.0,100.0,0,1,0.061707,0.240624,0,1,0.06488,0.246316,0.0,0.000353,2.2e-05,0.240624,3.5e-05,1.0,0.06174,6.6e-05,0.240616,6.6e-05,0.009878
extr1b_Zeros_02.mtx,2836,439,0.154795,5.45823e-05,426,686069,1562.799544,100.0,100.0,0,2,0.154795,0.369421,0,2,0.124824,0.33476,0.0,0.001763,5.6e-05,0.402428,3.5e-05,1.0,0.150994,0.000167,0.3573,0.000167,0.023386
extr1b_A_34.mtx,2836,11404,4.02116,0.0014179,4491,6869331,602.36154,76.692528,56.559101,1,10,4.021157,2.272723,0,8,1.391749,2.048562,0.000353,1.0,0.310086,920.392822,0.000707,1.0,0.104516,0.015508,0.23936,0.588833,0.182079
extr1b_A_31.mtx,2836,11405,4.02151,0.00141802,4492,6870680,602.427006,76.692528,56.562912,1,10,4.021509,2.272341,0,8,1.391044,2.048705,0.000353,1.0,0.310134,920.289246,0.000707,1.0,0.104166,0.01548,0.238776,0.588833,0.182084
extr1b_Zeros_22.mtx,2836,174,0.061354,2.1634e-05,174,275009,1580.511494,100.0,100.0,0,1,0.061354,0.239979,0,1,0.064175,0.245066,0.0,0.000353,2.2e-05,0.239979,3.5e-05,1.0,0.061387,6.6e-05,0.239971,6.6e-05,0.009824
extr1b_A_14.mtx,2836,9052,3.19182,0.00112547,4290,6608795,730.092245,88.25811,67.012817,1,10,3.191819,2.31981,0,9,1.375529,2.257616,0.000353,0.997884,0.100529,633.290588,0.000707,1.0,0.325646,0.1043,0.390919,0.612671,0.170074
extr1b_A_06.mtx,2836,10966,3.86671,0.00136344,4482,6854691,625.085811,76.904091,58.188946,1,9,3.866714,2.019601,0,7,1.279267,1.826674,0.000353,1.0,0.279513,904.311157,0.000707,1.0,0.113385,0.018561,0.240447,0.589269,0.180125
extr1b_A_18.mtx,2836,9052,3.19182,0.00112547,4290,6608795,730.092245,88.25811,67.012817,1,10,3.191819,2.31981,0,9,1.375529,2.257616,0.000353,0.997884,0.100529,633.290588,0.000707,1.0,0.325646,0.1043,0.390919,0.612671,0.170074
extr1b_A_44.mtx,2836,9052,3.19182,0.00112547,4290,6608795,730.092245,88.25811,67.012817,1,10,3.191819,2.31981,0,9,1.375529,2.257616,0.000353,0.997884,0.100529,633.290588,0.000707,1.0,0.325646,0.1043,0.390919,0.612671,0.170074
extr1b_A_11.mtx,2836,9053,3.19217,0.00112559,4291,6609790,730.121507,88.25811,67.016457,1,10,3.192172,2.319519,0,9,1.374824,2.257954,0.000353,0.997884,0.100577,633.271606,0.000707,1.0,0.325295,0.104106,0.390762,0.612671,0.17008
extr1b_A_37.mtx,2836,11405,4.02151,0.00141802,4492,6870680,602.427006,76.692528,56.562912,1,10,4.021509,2.272341,0,8,1.391044,2.048705,0.000353,1.0,0.310134,920.289246,0.000707,1.0,0.104166,0.01548,0.238776,0.588833,0.182084
extr1b_A_04.mtx,2836,10965,3.86636,0.00136331,4482,6854691,625.142818,76.939354,58.239853,1,9,3.866361,2.01934,0,7,1.279267,1.826674,0.000353,1.0,0.279513,904.311157,0.000707,1.0,0.113385,0.018559,0.240447,0.589307,0.18012
extr1b_Zeros_07.mtx,2836,174,0.061354,2.1634e-05,174,271949,1562.925287,100.0,100.0,0,1,0.061354,0.239979,0,1,0.064175,0.245066,0.0,0.000353,2.2e-05,0.239979,3.5e-05,1.0,0.061387,6.6e-05,0.239971,6.6e-05,0.009824
extr1b_Zeros_39.mtx,2836,175,0.0617066,2.17583e-05,175,276004,1577.165714,100.0,100.0,0,1,0.061707,0.240624,0,1,0.06488,0.246316,0.0,0.000353,2.2e-05,0.240624,3.5e-05,1.0,0.06174,6.6e-05,0.240616,6.6e-05,0.009878
extr1b_Zeros_08.mtx,2836,174,0.061354,2.1634e-05,174,275009,1580.511494,100.0,100.0,0,1,0.061354,0.239979,0,1,0.064175,0.245066,0.0,0.000353,2.2e-05,0.239979,3.5e-05,1.0,0.061387,6.6e-05,0.239971,6.6e-05,0.009824
extr1b_A_30.mtx,2836,9053,3.19217,0.00112559,4291,6609790,730.121507,88.25811,67.016457,1,10,3.192172,2.319519,0,9,1.374824,2.257954,0.000353,0.997884,0.100577,633.271606,0.000707,1.0,0.325295,0.104106,0.390762,0.612671,0.17008
extr1b_A_40.mtx,2836,11404,4.02116,0.0014179,4491,6869331,602.36154,76.692528,56.559101,1,10,4.021157,2.272723,0,8,1.391749,2.048562,0.000353,1.0,0.310086,920.392822,0.000707,1.0,0.104516,0.015508,0.23936,0.588833,0.182079
extr1b_Zeros_15.mtx,2836,175,0.0617066,2.17583e-05,175,276004,1577.165714,100.0,100.0,0,1,0.061707,0.240624,0,1,0.06488,0.246316,0.0,0.000353,2.2e-05,0.240624,3.5e-05,1.0,0.06174,6.6e-05,0.240616,6.6e-05,0.009878
extr1b_A_05.mtx,2836,10965,3.86636,0.00136331,4482,6854691,625.142818,76.939354,58.239853,1,9,3.866361,2.01934,0,7,1.279267,1.826674,0.000353,1.0,0.279513,904.311157,0.000707,1.0,0.113385,0.018559,0.240447,0.589307,0.18012
extr1b.mtx,2836,10965,3.86636,0.00136331,4482,6854691,625.142818,76.939354,58.239853,1,9,3.866361,2.01934,0,7,1.279267,1.826674,0.000353,1.0,0.279513,904.311157,0.000707,1.0,0.113385,0.018559,0.240447,0.589307,0.18012
extr1b_Zeros_40.mtx,2836,175,0.0617066,2.17583e-05,175,273298,1561.702857,100.0,100.0,0,1,0.061707,0.240624,0,1,0.06488,0.246316,0.0,0.000353,2.2e-05,0.240624,3.5e-05,1.0,0.06174,6.6e-05,0.240616,6.6e-05,0.009878
extr1b_A_24.mtx,2836,11404,4.02116,0.0014179,4491,6869331,602.36154,76.692528,56.559101,1,10,4.021157,2.272723,0,8,1.391749,2.048562,0.000353,1.0,0.310086,920.392822,0.000707,1.0,0.104516,0.015508,0.23936,0.588833,0.182079
extr1b_A_23.mtx,2836,9052,3.19182,0.00112547,4290,6608795,730.092245,88.25811,67.012817,1,10,3.191819,2.31981,0,9,1.375529,2.257616,0.000353,0.997884,0.100529,633.290588,0.000707,1.0,0.325646,0.1043,0.390919,0.612671,0.170074
extr1b_A_36.mtx,2836,9053,3.19217,0.00112559,4291,6609790,730.121507,88.25811,67.016457,1,10,3.192172,2.319519,0,9,1.374824,2.257954,0.000353,0.997884,0.100577,633.271606,0.000707,1.0,0.325295,0.104106,0.390762,0.612671,0.17008
extr1b_Zeros_14.mtx,2836,175,0.0617066,2.17583e-05,175,276004,1577.165714,100.0,100.0,0,1,0.061707,0.240624,0,1,0.06488,0.246316,0.0,0.000353,2.2e-05,0.240624,3.5e-05,1.0,0.06174,6.6e-05,0.240616,6.6e-05,0.009878
extr1b_Zeros_42.mtx,2836,174,0.061354,2.1634e-05,174,271949,1562.925287,100.0,100.0,0,1,0.061354,0.239979,0,1,0.064175,0.245066,0.0,0.000353,2.2e-05,0.239979,3.5e-05,1.0,0.061387,6.6e-05,0.239971,6.6e-05,0.009824
extr1b_A_09.mtx,2836,9053,3.19217,0.00112559,4291,6609790,730.121507,88.25811,67.016457,1,10,3.192172,2.319519,0,9,1.374824,2.257954,0.000353,0.997884,0.100577,633.271606,0.000707,1.0,0.325295,0.104106,0.390762,0.612671,0.17008
extr1b_Zeros_35.mtx,2836,174,0.061354,2.1634e-05,174,275009,1580.511494,100.0,100.0,0,1,0.061354,0.239979,0,1,0.064175,0.245066,0.0,0.000353,2.2e-05,0.239979,3.5e-05,1.0,0.061387,6.6e-05,0.239971,6.6e-05,0.009824
extr1b_A_27.mtx,2836,9053,3.19217,0.00112559,4291,6609790,730.121507,88.25811,67.016457,1,10,3.192172,2.319519,0,9,1.374824,2.257954,0.000353,0.997884,0.100577,633.271606,0.000707,1.0,0.325295,0.104106,0.390762,0.612671,0.17008
extr1b_A_43.mtx,2836,9053,3.19217,0.00112559,4291,6609790,730.121507,88.25811,67.016457,1,10,3.192172,2.319519,0,9,1.374824,2.257954,0.000353,0.997884,0.100577,633.271606,0.000707,1.0,0.325295,0.104106,0.390762,0.612671,0.17008
extr1b_A_33.mtx,2836,9052,3.19182,0.00112547,4290,6608795,730.092245,88.25811,67.012817,1,10,3.191819,2.31981,0,9,1.375529,2.257616,0.000353,0.997884,0.100529,633.290588,0.000707,1.0,0.325646,0.1043,0.390919,0.612671,0.170074
extr1b_Zeros_36.mtx,2836,174,0.061354,2.1634e-05,174,275009,1580.511494,100.0,100.0,0,1,0.061354,0.239979,0,1,0.064175,0.245066,0.0,0.000353,2.2e-05,0.239979,3.5e-05,1.0,0.061387,6.6e-05,0.239971,6.6e-05,0.009824
extr1b_Zeros_11.mtx,2836,174,0.061354,2.1634e-05,174,275009,1580.511494,100.0,100.0,0,1,0.061354,0.239979,0,1,0.064175,0.245066,0.0,0.000353,2.2e-05,0.239979,3.5e-05,1.0,0.061387,6.6e-05,0.239971,6.6e-05,0.009824
extr1b_Zeros_31.mtx,2836,174,0.061354,2.1634e-05,174,271949,1562.925287,100.0,100.0,0,1,0.061354,0.239979,0,1,0.064175,0.245066,0.0,0.000353,2.2e-05,0.239979,3.5e-05,1.0,0.061387,6.6e-05,0.239971,6.6e-05,0.009824
extr1b_Zeros_04.mtx,2836,439,0.154795,5.45823e-05,426,686069,1562.799544,100.0,100.0,0,2,0.154795,0.369421,0,2,0.124824,0.33476,0.0,0.001763,5.6e-05,0.402428,3.5e-05,1.0,0.150994,0.000167,0.3573,0.000167,0.023386
extr1b_Zeros_33.mtx,2836,175,0.0617066,2.17583e-05,175,276004,1577.165714,100.0,100.0,0,1,0.061707,0.240624,0,1,0.06488,0.246316,0.0,0.000353,2.2e-05,0.240624,3.5e-05,1.0,0.06174,6.6e-05,0.240616,6.6e-05,0.009878
extr1b_Zeros_38.mtx,2836,174,0.061354,2.1634e-05,174,275009,1580.511494,100.0,100.0,0,1,0.061354,0.239979,0,1,0.064175,0.245066,0.0,0.000353,2.2e-05,0.239979,3.5e-05,1.0,0.061387,6.6e-05,0.239971,6.6e-05,0.009824
extr1b_Zeros_01.mtx,2836,439,0.154795,5.45823e-05,426,686042,1562.738041,100.0,100.0,0,2,0.154795,0.369421,0,2,0.124824,0.33476,0.0,0.001763,5.6e-05,0.402428,3.5e-05,1.0,0.150994,0.000167,0.3573,0.000167,0.023386
extr1b_A_28.mtx,2836,9052,3.19182,0.00112547,4290,6608795,730.092245,88.25811,67.012817,1,10,3.191819,2.31981,0,9,1.375529,2.257616,0.000353,0.997884,0.100529,633.290588,0.000707,1.0,0.325646,0.1043,0.390919,0.612671,0.170074
extr1b_Zeros_29.mtx,2836,175,0.0617066,2.17583e-05,175,273298,1561.702857,100.0,100.0,0,1,0.061707,0.240624,0,1,0.06488,0.246316,0.0,0.000353,2.2e-05,0.240624,3.5e-05,1.0,0.06174,6.6e-05,0.240616,6.6e-05,0.009878
extr1b_Zeros_03.mtx,2836,439,0.154795,5.45823e-05,426,686069,1562.799544,100.0,100.0,0,2,0.154795,0.369421,0,2,0.124824,0.33476,0.0,0.001763,5.6e-05,0.402428,3.5e-05,1.0,0.150994,0.000167,0.3573,0.000167,0.023386
extr1b_Zeros_10.mtx,2836,174,0.061354,2.1634e-05,174,275009,1580.511494,100.0,100.0,0,1,0.061354,0.239979,0,1,0.064175,0.245066,0.0,0.000353,2.2e-05,0.239979,3.5e-05,1.0,0.061387,6.6e-05,0.239971,6.6e-05,0.009824
extr1b_A_26.mtx,2836,11405,4.02151,0.00141802,4492,6870680,602.427006,76.692528,56.562912,1,10,4.021509,2.272341,0,8,1.391044,2.048705,0.000353,1.0,0.310134,920.289246,0.000707,1.0,0.104166,0.01548,0.238776,0.588833,0.182084
extr1b_Zeros_09.mtx,2836,174,0.061354,2.1634e-05,174,275009,1580.511494,100.0,100.0,0,1,0.061354,0.239979,0,1,0.064175,0.245066,0.0,0.000353,2.2e-05,0.239979,3.5e-05,1.0,0.061387,6.6e-05,0.239971,6.6e-05,0.009824
extr1b_Zeros_44.mtx,2836,175,0.0617066,2.17583e-05,175,276004,1577.165714,100.0,100.0,0,1,0.061707,0.240624,0,1,0.06488,0.246316,0.0,0.000353,2.2e-05,0.240624,3.5e-05,1.0,0.06174,6.6e-05,0.240616,6.6e-05,0.009878
extr1b_Zeros_12.mtx,2836,174,0.061354,2.1634e-05,174,275009,1580.511494,100.0,100.0,0,1,0.061354,0.239979,0,1,0.064175,0.245066,0.0,0.000353,2.2e-05,0.239979,3.5e-05,1.0,0.061387,6.6e-05,0.239971,6.6e-05,0.009824
extr1b_A_41.mtx,2836,9053,3.19217,0.00112559,4291,6609790,730.121507,88.25811,67.016457,1,10,3.192172,2.319519,0,9,1.374824,2.257954,0.000353,0.997884,0.100577,633.271606,0.000707,1.0,0.325295,0.104106,0.390762,0.612671,0.17008
fpga_dcop_10.mtx,1220,5884,4.82295,0.00395324,1600,1215097,206.508668,95.409836,82.868797,1,36,4.822951,4.014502,0,35,1.104918,2.948542,0.00082,0.891803,0.66749,333.160309,0.003247,1.0,0.076093,0.008257,0.251448,0.722259,0.190692
IG5-11.mtx,1692,22110,13.0674,0.00772304,1193,821072,37.135776,33.687943,1.913162,0,111,13.067376,15.08288,0,104,8.643617,13.533334,0.0,0.631206,0.192767,264.463684,5.9e-05,1.0,0.039943,0.00617,0.071595,0.040939,0.224258
lp_nug06.mtx,486,2232,4.59259,0.00944978,638,203612,91.224014,23.456791,0.0,0,6,4.592593,2.542368,0,6,0.012346,0.271885,0.0,0.940329,0.457976,168.060898,0.000206,1.0,0.034717,0.00806,0.111558,0.091984,0.18845
lp_maros_r7.mtx,9408,144848,15.3963,0.00163651,48,436496,3.013476,66.677299,0.003452,0,48,15.396258,22.116554,0,5,0.005315,0.086103,0.0,0.666986,0.222328,2958.038818,1.1e-05,0.007649,0.002461,9.3e-05,0.00352,0.000267,0.227806
mario001.mtx,38434,204912,5.33153,0.000138719,50343,1124892542,5489.63722,40.88047,22.624346,1,7,5.331529,1.995046,0,6,0.02222,0.16377,2.6e-05,0.989202,0.477929,11679.56543,9.6e-05,1.0,0.125091,0.000974,0.321439,0.639065,0.195107
windscreen_B.mtx,22692,0,0.0,0.0,0,0,,100.0,,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4e-06,4e-06,4e-06,4e-06,0.0,4e-06,0.0
windscreen_M.mtx,22692,1481988,65.3088,0.00287806,99,1868034,1.260492,0.0,0.0,24,81,65.30883,14.758987,0,28,0.280539,2.366593,0.258329,0.516526,0.391001,2836.692383,0.003121,0.008929,0.007671,0.007554,0.001246,0.112694,0.244387
Lin.mtx,256000,1766400,6.9,2.69531e-05,7,1779038,1.007155,0.30625,0.221467,4,7,6.9,0.309909,0,1,0.02532,0.157016,0.025004,0.050004,0.048769,1377.043457,0.000391,0.000926,0.000562,0.000562,8.4e-05,0.713587,0.205357
bcsstm03.mtx,112,72,0.642857,0.0057398,1,112,1.555556,100.0,100.0,0,1,0.642857,0.479157,0,1,0.348214,0.476404,0.0,0.008929,0.00574,0.479157,0.000893,1.0,0.643176,0.081469,0.478729,0.081469,0.075
